id,title,entity_type,author,publication_year,genre,publisher,page_count,isbn,cover_url,summary,source,source_paths
4e2b91ad-2ecd-524d-b71e-78b788c6810a,Con của rừng,work,Nguyễn Kiên,,Truyện ngắn,,,,,"Tác phẩm khắc họa cuộc sống cô độc và bí ẩn của chú Gôi câm tại Khe Nước Đục, một vùng đất hẻo lánh. Chú Gôi sống dựa vào rừng, với ngoại hình khác thường và cách giao tiếp đặc biệt, trở thành đối tượng của nhiều lời đồn đại. Câu chuyện còn giới thiệu nhân vật Ngưỡng, một người sa cơ lỡ bước vì vỡ nợ, đã trốn vào rừng và rơi vào bãi lầy nguy hiểm, đối mặt với cái chết trong sự cô độc.",archive_compact,data/processed/archive_compact/d4098b49-45dd-5ef4-9cf6-0ed92d9da3b8.json
229cd59a-d65c-54b9-823b-f23ebf1c62b7,Con mèo của con mèo,work,Nguyễn nhật Ánh,,Truyện ngắn,,,,,"Câu chuyện kể về một chàng trai trẻ gặp khó khăn tài chính khi gửi sách tại bưu điện và được một cô gái tên My giúp đỡ bằng cách cho vay tiền. Từ đó, chàng trai nảy sinh tình cảm và thường xuyên lui tới bưu điện chỉ để gặp My, biến nơi này thành ""thánh địa"" của mình.",archive_compact,data/processed/archive_compact/d40c0ce3-6bb1-5153-a473-463c6be1d1c1.json
4808c7a4-bc3b-5215-9637-daad9fcb3870,Ranh Giới,work,Quang Ngọc,,Truyện ngắn,,,,,"Tác phẩm khắc họa góc nhìn của một chàng trai 17 tuổi về ranh giới mong manh giữa sự sống và cái chết, giữa thực tế và ảo tưởng, đặc biệt qua câu chuyện bi thương của gia đình bà Phỉ và người con gái tên Chị Hai. Bối cảnh xóm nghèo với những lời đồn đoán, sự xa lánh, và nỗi đau của Chị Hai khi bị xã hội ruồng bỏ, mất trí, khỏa thân giữa đám đông, khiến người đọc day dứt về lòng trắc ẩn và sự bất lực của tuổi trẻ trước hoàn cảnh.",archive_compact,data/processed/archive_compact/d41f2d7e-e3d1-5bf7-a4f0-f2573bd73822.json
1dbb2fa8-033f-5f7a-914b-c869c7777ad3,Cõi Chết,work,James Joyce,,Truyện ngắn,,,,,"""Cõi Chết"" là một truyện ngắn của James Joyce, được xem là một trong những tác phẩm xuất sắc nhất của ông. Truyện lấy bối cảnh một buổi dạ vũ hằng năm của nhà họ Morkan tại Dublin, Ái nhĩ lan vào cuối thế kỷ 19. Câu chuyện xoay quanh Lily, cô con gái người quản gia, và những vị khách tham dự buổi tiệc, hé lộ những nét sinh hoạt và tâm trạng của con người trong một xã hội đang có nhiều biến động.",archive_compact,data/processed/archive_compact/d41f715a-df5a-536b-9902-fac7b791988e.json
a534358d-4012-55a6-8e9b-16533402878f,Ở Paris,work,Ivan Bunin,,Truyện ngắn,,,,,"Tác phẩm khắc họa chân dung một người đàn ông Nga sống ở Paris, mang trong mình nỗi buồn sâu sắc vì cuộc hôn nhân tan vỡ. Dù vẻ ngoài còn trẻ trung, đôi mắt ông lại ẩn chứa sự từng trải và cay đắng. Một chiều mưa ở Paris, ông ghé vào một quán ăn Nga và gặp một thiếu phụ xinh đẹp, cũng là người Nga, tạo nên một khoảnh khắc giao cảm đầy ẩn ý.",archive_compact,data/processed/archive_compact/d4261170-d006-5f03-974c-f00e768b3c39.json
b173aeca-e496-5a74-8573-925fa220e992,Mười khuôn mặt văn nghệ,work,Tạ Tỵ,,Tản văn / Hồi ký văn nghệ,,,,,"Tác phẩm ""Mười khuôn mặt văn nghệ"" của Tạ Tỵ là tập hợp những bài viết mang tính cá nhân, bày tỏ cảm xúc và suy tư của tác giả về mười nhân vật văn nghệ sĩ tiêu biểu của Việt Nam. Tác giả không đặt nặng tính phê bình mà tập trung vào tình cảm, sự ngưỡng mộ và những kỷ niệm cá nhân với các văn nghệ sĩ như Nguyễn Tuân, Vũ Bằng, Văn Cao, Sơn Nam, Nguyên Sa... Cuốn sách là lời tri ân và chia sẻ những giá trị nghệ thuật mà họ đã đóng góp cho nền văn hóa Việt Nam hiện đại.",archive_compact,data/processed/archive_compact/d4263819-d07e-5b47-afed-d6b6b729df5c.json
e10e7d68-093d-504f-848d-43a608c534b1,KHôNG Có VUA,work,Nguyễn Huy Thiệp,,Truyện ngắn,,,,,"Tác phẩm khắc họa cuộc sống của cô Sinh khi về làm dâu trong một gia đình toàn đàn ông, nơi có người chồng thương binh Cấn và người em chồng Tốn bị bệnh thần kinh nhưng lại rất tận tụy. Bối cảnh gia đình lão Kiền, một người cha cau có và hà khắc, cùng với những người con trai khác nhau về tính cách và nghề nghiệp, tạo nên một bức tranh sinh hoạt đầy mâu thuẫn và những mối quan hệ phức tạp.",archive_compact,data/processed/archive_compact/d42e1137-ed59-51df-88e5-d30e23c966ff.json
8d4637b1-a561-518c-9cf5-3fd0936815d3,Bụi hồng chiêm bao,work,Nhật Chiêu,,Truyện ngắn,,,,,"Tác phẩm khắc họa nỗi đau đớn, cô đơn tột cùng của người phụ nữ khi lần lượt mất đi người chồng và đứa con trai bé bỏng. Nàng vật lộn với nỗi mất mát, tìm cách an ủi bản thân và con qua những câu chuyện tưởng tượng, nhưng cuối cùng, ngay cả bóng hình con cũng tan biến, để lại nàng một mình với nỗi đau bất tận.",archive_compact,data/processed/archive_compact/d4490337-e8b6-5214-8562-6ebd7fbf29bd.json
b652cb62-0f1d-5d46-bfd8-af0b62a79b8e,Nữ Thần Ám Sát,work,Người Thứ 8,,Trinh thám / Điệp vụ,,,,,"Tác phẩm xoay quanh câu chuyện về một ban ám sát nữ đặc biệt của cơ quan tình báo Smerch, được ví như ""hồ ly tinh ám sát"". Nhân vật chính Văn Bình đang ẩn mình cùng người yêu Mộng Kiều tại một căn phòng kín đáo ở Tân Định để tránh sự chú ý. Tuy nhiên, cuộc sống yên bình của họ bị phá vỡ bởi sự xuất hiện bất ngờ của Lê Diệp, một nhân viên mật vụ và là ""kẻ thù"" của Văn Bình, báo hiệu những diễn biến phức tạp sắp xảy ra.",archive_compact,data/processed/archive_compact/d44ce4b0-136a-5ef1-9da6-a862e3533bc8.json
098b05f6-cf63-5bb9-a790-bd628eda8b29,Bác Ba Phi,work,Anh Động,,Truyện ngắn,,,,,"Đoạn trích kể về hành động khẩn trương của ông Ba Phi và cháu trai Đậu khi phát hiện đám cháy rừng đang lan nhanh. Hai ông cháu vội vã chèo ghe đến Lung Tràm để cứu giúp các loài vật đang chạy trốn khỏi ngọn lửa hung dữ, thể hiện lòng nhân ái và sự ứng biến nhanh nhạy trước thiên tai.",archive_compact,data/processed/archive_compact/d44e9c99-3546-5235-a35f-8fbff0d5a6c3.json
45bbff24-5b1e-54b0-91a7-0726dfb57a66,Quasimodo,work,Nguyễn Thụy Long,,Truyện ngắn,,,,,"Đoạn trích miêu tả cảnh tù nhân mới được chuyển đến trại Đồng Phú, trong đó nổi bật lên hình ảnh một tù nhân dị dạng, xấu xí được gọi là ""Quasimodo"" hay ""người-ngợm"". Bối cảnh trại giam khắc nghiệt, sự tàn bạo của quản giáo và sự sợ hãi, khinh miệt của các tù nhân khác đối với người dị dạng được khắc họa rõ nét.",archive_compact,data/processed/archive_compact/d44fdc31-bbe0-5b82-9f45-53cdb21e3f16.json
07b11e48-2d6f-5c99-98f8-84ae2f864e9b,Hoa hồng sớm mai,work,Ma Văn Kháng,,Truyện ngắn,,,,,"Tác phẩm khắc họa hình ảnh Doan, một cô gái trẻ yêu hoa hồng say đắm, xem đó như một phần không thể thiếu trong cuộc sống. Tình yêu hoa hồng của Doan không chỉ xuất phát từ vẻ đẹp bên ngoài mà còn từ ý nghĩa sâu sắc mà loài hoa này mang lại, làm bừng sáng không gian và lan tỏa tình yêu đời. Cuộc sống của Doan gắn liền với mảnh vườn hồng và những khoảnh khắc giản dị bên gia đình, cho đến khi cô tìm được công việc tạp vụ tại một cơ quan, nơi vẻ đẹp của cô và những đóa hồng tiếp tục gây ấn tượng mạnh mẽ.",archive_compact,data/processed/archive_compact/d4558abb-8d4c-5f64-8955-261206cdc14e.json
259ab049-56ff-5e01-a061-5c09df68dd12,SICILY - MIỀN ĐẤT DỮ,work,Mario Puzo,,Tiểu thuyết,,,,,"""Sicily - Miền đất dữ"" của Mario Puzo khám phá nguồn gốc và bản chất của tổ chức Mafia, bắt nguồn từ đảo Sicily với ý nghĩa ban đầu là ""nơi tôn nghiêm"". Tác phẩm tập trung vào bối cảnh Sicily những năm 1940, nơi chàng trai Turi Guiliano đứng đầu một lực lượng đối đầu với Mafia và luật omerta hà khắc. Cuốn tiểu thuyết cảnh báo về sự nguy hiểm và khả năng chi phối của Mafia đối với mọi lĩnh vực, kể cả giới cầm quyền.",archive_compact,data/processed/archive_compact/d45f2b30-f546-5c41-9096-b9c8898dbbf5.json
2fb33873-8dab-5cc3-8e3d-a3992247e64c,Mê khúc,work,Chiêu Hoàng,,Truyện ngắn,,,,,"Tác phẩm xoay quanh mối quan hệ giữa Huy và Hạnh, một người đàn ông có vợ cũ mộ đạo và một cô gái trẻ có tâm hồn trong sáng, lạc quan. Cuộc trò chuyện trên thuyền về xá lợi Phật hé lộ sự tương đồng giữa Hạnh và người vợ cũ của Huy, đồng thời khơi gợi mong muốn được chiêm bái xá lợi của Hạnh. Huy đồng ý đưa Hạnh đi, thể hiện sự quan tâm và cảm động trước tấm chân tình của cô.",archive_compact,data/processed/archive_compact/d464c426-086a-5cfd-a240-5e7151efc0df.json
9e17350a-f607-540f-9fb0-7d3157dea6a1,Trong quán phở gia truyền,work,Tạ Duy Anh,,Truyện ngắn,,,,,"Tác phẩm khắc họa hình ảnh một quán phở gia truyền đặc biệt, nơi thực khách phải xếp hàng từ sớm hoặc đêm khuya để thưởng thức. Nhân vật ""hắn"" cảm thấy thú vị nhưng cũng buồn bã khi chứng kiến cảnh xếp hàng, gợi nhớ về thời tem phiếu và sự quý trọng những gì đã mất. Tuy nhiên, sự khác biệt giữa việc xếp hàng mua gạo ngày xưa và xếp hàng ăn phở hiện tại, cùng với những xung đột, căng thẳng giữa khách hàng và nhân viên quán, cho thấy một bức tranh xã hội phức tạp và những thay đổi trong tâm lý con người.",archive_compact,data/processed/archive_compact/d4691472-d842-5fce-ba84-747c9786a380.json
220ed336-c17a-53ab-af17-88b92e9f4b98,Đêm Cửa Đại,work,Hà Kỳ Lam,,Truyện ngắn,,,,,"Câu chuyện xoay quanh hai bà cháu người Việt sống ở Paris, một cô gái 18 tuổi và bà ngoại trên 70 tuổi. Một cuộc trò chuyện bất ngờ về một đám giỗ của người Việt tại Pháp đã khơi dậy những ký ức sâu kín về mối tình đầu dang dở của bà ngoại tại Hội An cách đây nửa thế kỷ. Bà Dung, người bà, cảm thấy bồi hồi và mãnh liệt mong muốn được trở về thăm quê cũ, dù biết rằng cố nhân đã qua đời và cảnh vật có lẽ đã thay đổi.",archive_compact,data/processed/archive_compact/d470208d-ba04-5194-96dd-8b2d87bc5ab4.json
c9a06faa-9b50-5b8b-905b-e7740e6990b1,Hắn,work,Vân Hải,,Truyện ngắn,,,,,"Tác phẩm khắc họa hình ảnh một người đàn ông Việt kiều với ngoại hình tròn trịa, có phần kệch cỡm, luôn cố gắng thể hiện mình là người ""Tây"" chính hiệu. Ông ta luôn tìm cách khoe khoang về gốc gác ""họ Đờ"" và tỏ ra quan trọng trong các hoạt động cộng đồng, dù không ai thực sự cần đến sự giúp đỡ của ông. Tác giả dùng giọng văn châm biếm để phê phán thái độ ""tây vàng"" giả tạo và sự tự cao tự đại của nhân vật.",archive_compact,data/processed/archive_compact/d47ae8ab-2532-586b-9f77-43ba7605524a.json
44c42ab6-4f82-54aa-8f69-347fdd359fa0,Tấm kính chiếu yêu,work,Hàn Lệ Nhân,,Luận thuyết / Phê phán xã hội,,,,,"Tác phẩm phê phán sâu sắc tình trạng tham nhũng, bao che và sự giả dối trong xã hội, thông qua các ẩn dụ về ""chuột nền xã"" và ""chó dữ"". Tác giả chỉ ra sự mâu thuẫn giữa những lời rao giảng về lòng yêu nước, yêu dân với thực tế suy đồi, khổ đau của người dân. Tác phẩm cũng bày tỏ sự trăn trở, day dứt của người viết về tình cảnh quê hương, dù bản thân sống xa xứ.",archive_compact,data/processed/archive_compact/d47e1a9d-8d50-5cb1-bc6c-c586ed8069cf.json
48f3fa91-ebb4-5aac-b2a3-a64bd1501ade,Nguyễn Huy Thiệp,work,nhiều tác giả,,Phê bình văn học / Tiểu sử văn học,,,,,"Đoạn trích phân tích đặc điểm văn hóa và lịch sử Việt Nam qua lăng kính của Nguyễn Huy Thiệp, đặc biệt nhấn mạnh mối quan hệ phức tạp với văn minh Trung Hoa. Đồng thời, giới thiệu tiểu sử, quá trình sáng tác và những tranh cãi xung quanh các tác phẩm truyện ngắn, kịch của Nguyễn Huy Thiệp, một tác giả có ảnh hưởng lớn đến văn đàn Việt Nam.",archive_compact,data/processed/archive_compact/d47e2702-552d-5407-8f95-b2939585604a.json
2560e093-6a15-5440-9c70-5f80ce3a69b7,Toa tàu cuối năm,work,Đỗ Thành,,Truyện ngắn,,,,,"Tác phẩm khắc họa tâm trạng và suy nghĩ của nhân vật ""tôi"" về những phiền toái khi đi lại vào dịp Tết, đặc biệt là việc chen lấn, xô đẩy trên tàu xe. Dù ban đầu quyết định ở nhà tận hưởng thú vui cá nhân, nhân vật lại bất ngờ lên tàu và trải qua những tình huống dở khóc dở cười khi đối diện với một cô gái trẻ trên toa giường nằm, thể hiện sự ngượng ngùng và những suy nghĩ tế nhị của người kể chuyện.",archive_compact,data/processed/archive_compact/d481bec3-72be-5036-ba6c-633278a58a89.json
d5021191-1354-5902-9b8f-3ca66d940225,Trong Mắt Nhau ...,work,Niệm Nhiên,,Truyện ngắn,,,,,"Tác phẩm kể về hành trình tình yêu ngọt ngào và chân thành của hai người, bắt đầu từ những cuộc trò chuyện dí dỏm qua điện thoại. Họ chia sẻ mọi điều trong cuộc sống, từ những niềm vui nhỏ bé đến những khó khăn, cùng nhau xây dựng một mối quan hệ sâu sắc và bền chặt. Tình yêu của họ được ví như ""chà-là"" ngọt ngào, mang đến hạnh phúc và sự trọn vẹn.",archive_compact,data/processed/archive_compact/d4843530-f2ae-531f-9f02-82d40a287c05.json
0ae7b578-cf94-5e5e-a60b-00f8a41508f9,Nguyễn Xí,work,nhiều tác giả,,Truyện kể dân gian / Lịch sử,,,,,"Tác phẩm kể về cuộc đời và sự nghiệp của Nguyễn Xí, một vị tướng tài ba dưới triều Lê. Từ một chàng trai nghèo khó, Nguyễn Xí đã có cơ duyên nghe được lời sấm về việc Lê Lợi sẽ làm vua, từ đó gia nhập nghĩa quân Lam Sơn và lập nhiều công lớn. Ông đã trải qua ba triều vua, dẹp loạn, phò tá các đời vua Lê, đặc biệt là công lao dẹp loạn Nghi Dân, đưa Lê Thánh Tôn lên ngôi. Cuối đời, Nguyễn Xí trở thành một nhân vật quyền lực với mười hai người con đều làm quan, nhưng cũng vì thế mà bị vua lo sợ, tìm cách triệt long mạch quê hương ông.",archive_compact,data/processed/archive_compact/d484e9e4-bd2e-5d34-a7da-bf7bac2800f6.json
2a5357f0-7ce8-50d7-9fec-a6307da7a4b1,Câu chuyện nhà sư,work,Nguyễn bá Học,,Truyện ngắn,,,,,"Câu chuyện kể về một người khách lạ đến thăm chùa Hàng Bưởi vào năm 1906 và tình cờ gặp một vị hành tăng đang dưỡng bệnh. Vị hành tăng có vẻ ngoài tiều tụy, nét mặt đăm đăm và luôn thở dài, khiến người khách cảm thấy bồn chồn. Khi được hỏi, vị hành tăng tiết lộ mình là người có tội, sắp xuống địa ngục và không thể chữa khỏi bệnh. Điều này khiến người khách suy ngẫm về nghiệp báo và sự khổ đau của kiếp người.",archive_compact,data/processed/archive_compact/d4863670-20b3-58a0-b109-60b9c69e0951.json
23e15fc5-b6d5-5645-8c9e-dd54103eb0e4,Windows NT Server là gì_,work,HDKHOA,,Hướng dẫn kỹ thuật / Tài liệu,,,,,"Windows NT Server là một hệ điều hành mạnh mẽ dành cho máy chủ, được thiết kế để hỗ trợ các tổ chức xây dựng hệ thống thông tin kinh doanh. Tác phẩm mô tả chi tiết các tính năng tối ưu hóa công việc máy chủ, khả năng tích hợp với các công nghệ mới, giao diện người dùng quen thuộc, và các dịch vụ mạng quan trọng như IIS, DNS, DHCP. Ngoài ra, nó còn đề cập đến hỗ trợ người dùng Macintosh và khả năng mở rộng hiệu suất cho các hệ thống đa xử lý.",archive_compact,data/processed/archive_compact/d4882304-fdf2-5646-a18e-2626cfa36b3e.json
950d38c1-7282-5d2f-8f00-7f5f6811819d,Thư cuối,work,Hoàng Ngọc Tuấn,,Truyện ngắn,,,,,"Tác phẩm khắc họa cuộc gặp gỡ cuối cùng giữa hai người từng yêu nhau, giờ đây đã xa cách và tan vỡ. Bối cảnh diễn ra tại một thị trấn xa lạ, nơi nhân vật ""tôi"" đã hết tình cảm với ""em"", dù ""em"" vẫn còn tin rằng tình yêu còn tồn tại. Cuộc trò chuyện đầy tiếc nuối và sự hoài nghi lẫn nhau đã khép lại một mối quan hệ.",archive_compact,data/processed/archive_compact/d48ea835-5253-5214-a056-d7b65337da16.json
edad899c-659b-5380-bd5f-b700e97990db,Cô Bé Bán Lạc Bên Bờ Hồ Hoàn Kiếm,work,Nguyễn Phục Hưng _ Hiền Vy,,Truyện ngắn,,,,,"Tác phẩm kể về chuyến trở về Hà Nội của nhân vật ""tôi"" sau nhiều năm xa cách, với mong muốn tìm lại hình ảnh Hồ Gươm trong ký ức. Tuy nhiên, khung cảnh thực tế không như mong đợi, khiến nhân vật cảm thấy bùi ngùi, tiếc nuối. Giữa không khí ngột ngạt và những hình ảnh không như tưởng tượng, tiếng rao ""Lạc luộc nóng đây!"" của một bé gái bất ngờ thu hút sự chú ý của nhân vật.",archive_compact,data/processed/archive_compact/d4931a6e-4bec-501b-8d4c-88db2c27671a.json
68792389-9e3c-508a-920c-ce860bf59d6d,Bông Hồng Cho Tình Đầu,work,Khánh Như,,Truyện học đường,,,,,"Tác phẩm xoay quanh lớp 12C1, một lớp học nổi tiếng với sự nghịch ngợm nhưng lại có một năm học cuối cấp đầy hứa hẹn. Nhân vật chính Đoan, một học sinh có khả năng viết văn, bất ngờ được bầu vào ban cán sự lớp. Câu chuyện tập trung vào những diễn biến trong năm học cuối cấp, khi các học sinh chuẩn bị cho kỳ thi đại học, với hy vọng về một tương lai tươi sáng hơn.",archive_compact,data/processed/archive_compact/d49a9ff8-4b49-5b53-a6f1-bede833fb537.json
4d62d38f-f0c6-5234-a793-9ed54609e6b1,Cam Lồ Sa Mạc,work,Huỳnh Trung Chánh,,Truyện ngắn,,,,,"Tác phẩm kể về hành trình của Chú Năm từ Arizona đến San Diego để gặp lại người bạn cũ Hoàng sau nhiều năm mất liên lạc. Trên đường đi, Chú Năm cảm nhận rõ sự khắc nghiệt của sa mạc Arizona với cái nắng nóng bỏng rát và loài xương rồng gai góc, đối lập với ký ức về quê hương miền Nam xanh tươi. Giữa hành trình, chiếc xe của Chú Năm gặp trục trặc, báo hiệu một sự cố bất ngờ.",archive_compact,data/processed/archive_compact/d49b4caa-ecbd-5fd6-a93a-d2014b06b1fb.json
1f3096e9-9b0c-58b3-a6fd-a7f0aa2d263f,Ba người,work,Nguyễn Quang Huy,,Truyện ngắn,,,,,"Câu chuyện xoay quanh bi kịch của một người phụ nữ bị chồng nghi ngờ và hành hạ tinh thần sau cái chết của con. Cô tìm đến người đàn ông khác để chia sẻ nỗi khổ, nhưng lại bị chính người chồng nghi ngờ và đòi tiền. Tác phẩm khắc họa sự bế tắc, đau khổ và tuyệt vọng của người phụ nữ trong một hoàn cảnh gia đình đầy bi kịch.",archive_compact,data/processed/archive_compact/d49b7e6b-adbb-5090-966f-22813991bdc7.json
365498b6-d6cf-5044-804b-f6d6429f3eb4,Vị tướng không cành tùng,work,Nguyễn Thế Duyên,,Truyện ngắn,,,,,"Câu chuyện kể về một người lính cũ tên là Diu, được bạn lính cũ rủ đi họp mặt đồng đội sau 30 năm. Anh ta được vợ chuẩn bị lại bộ quân phục cũ, gợi nhớ về quá khứ chiến tranh và một kỷ niệm đáng nhớ khi anh từng tát vợ vì bộ quân phục đó. Buổi họp mặt đầy xúc động, gợi lại những kỷ niệm xưa và sự đoàn tụ của những người lính cũ.",archive_compact,data/processed/archive_compact/d4a41fea-7b19-5da6-8e78-78d9a513be3f.json
1dc5eebd-1a7d-5af2-b934-fbd901f5cb37,Trọng Thủy,work,Hà Văn Thùy,,Truyện lịch sử / Dã sử,,,,,"Đoạn trích khắc họa cảnh Trọng Thủy trở về sau trận chiến, mang theo thi thể vua Thục và Mỵ Châu. Anh đau đớn trước sự ra đi của hai người, đặc biệt là Mỵ Châu, người mình yêu thương. Sau đó, Trọng Thủy còn trải qua ảo giác gặp lại Mỵ Châu trong cung điện vắng lạnh, thể hiện sự day dứt và ám ảnh sâu sắc trong tâm hồn anh.",archive_compact,data/processed/archive_compact/d4a42055-7602-5df1-b3dc-5020cf2cc1bf.json
66c9307f-9884-56b7-b015-cb8e8eb80521,Đóa Cúc Muộn,work,Hayashi Fumiko,,Truyện ngắn,,,,,"""Đóa Cúc Muộn"" là truyện ngắn nổi tiếng của Hayashi Fumiko, khắc họa sâu sắc tâm lý của người phụ nữ trung niên tên Kin. Kin đang chuẩn bị đón tiếp một người đàn ông sau một thời gian dài xa cách, và cô dành nhiều thời gian để chăm sóc bản thân, cố gắng che giấu dấu vết của tuổi tác để giữ gìn sự hấp dẫn. Tác phẩm tập trung vào nỗi lo âu về sự già đi và mong muốn níu giữ sức hút đối với đàn ông, điều mà Kin xem là nguồn sức mạnh để tiếp tục sống.",archive_compact,data/processed/archive_compact/d4b56280-89e3-56d8-9488-d317425ea5fc.json
65070476-9ba3-5d70-9ba9-f473561f692c,Một góc Sài Gòn,work,Viên Nhật,,Truyện ngắn,,,,,"Tác phẩm khắc họa cuộc sống thường nhật của Nguyên Thu, một cô gái trẻ sống trong khu tập thể ồn ào, náo nhiệt ở Sài Gòn. Qua góc nhìn của Thu, người đọc cảm nhận được sự bức bối, ngột ngạt của không gian sống chật hẹp, sự khó chịu trước những âm thanh phiền nhiễu và cả những mối quan hệ xã giao hời hợt với hàng xóm. Tuy nhiên, giữa những bộn bề ấy, Thu vẫn tìm thấy những khoảnh khắc quan sát tinh tế về cuộc sống xung quanh, từ cách nuôi dạy con của người mẹ hàng xóm đến sự thay đổi trong nếp sinh hoạt của khu tập thể khi có dịch vụ giữ xe mới.",archive_compact,data/processed/archive_compact/d4c1fa14-5630-5377-95b5-080ec728114f.json
16308cd9-88de-5556-bd4a-e7e6507f2593,Tí khùng,work,Nguyễn Thị Mộng Thu,,Truyện ngắn,,,,,"Tác phẩm kể về cuộc đời của một người phụ nữ ""nửa ngây nửa dại"" được dân làng cưu mang, cho dựng nhà và giúp đỡ trong cuộc sống. Cuộc sống tưởng chừng bình lặng của bà bỗng chốc đảo lộn khi bà mang thai, gây ra sự hoang mang và tức giận cho dân làng, đặc biệt là cánh đàn ông.",archive_compact,data/processed/archive_compact/d4d3b3a3-199f-5d51-a1d0-f8821dc34bbc.json
f6d05e53-a194-50da-8bd9-fa038f0740a0,Ký Ức,work,Đặng Thúy Nhài,,Truyện ngắn,,,,,"Tác phẩm khắc họa tâm trạng phức tạp của một cô gái trẻ đối diện với mùa đông và những ký ức tình yêu đã qua. Giữa cái lạnh se sắt của thị xã nhỏ, cô gái nhớ về mối tình cũ đầy ngọt ngào nhưng cũng đầy tiếc nuối, và hiện tại là sự quan tâm của Trung, một người bạn mới. Cô gái băn khoăn giữa những lựa chọn và cảm xúc, cảm thấy lòng mình trống rỗng và nhói đau khi đối diện với những kỷ niệm xưa và sự hiện diện của Trung.",archive_compact,data/processed/archive_compact/d4d3ef88-c52e-5831-9529-d4caa545a5c8.json
02d7715a-f995-53f7-8ecb-3b95eb23bbbb,Thuở Áo Trắng Bay,work,Đào Thắng Duy,,Truyện ngắn,,,,,"Tác phẩm kể về mối tình gà bông trong sáng của cô bé 15 tuổi tên Đào với anh chàng học sinh lớp 12 tên Hải. Mối quan hệ bắt đầu từ một lần tình cờ đưa nhau về nhà và những rung động đầu đời. Dù có những hiểu lầm và khoảng cách tuổi tác, tình cảm của Đào dành cho Hải ngày càng sâu đậm, trở thành nguồn cảm hứng cho những vần thơ của cô. Tác phẩm khắc họa những khoảnh khắc ngây ngô, bẽn lẽn và những cảm xúc tinh khôi của tuổi học trò.",archive_compact,data/processed/archive_compact/d4e023d5-a118-54f7-a0a9-d95f0344b94c.json
299c7537-61c5-58bc-961a-7580b1b389c5,Chuyện của đàn ông,work,Phạm văn Khôi,,Truyện ngắn,,,,,"Tác phẩm kể về cuộc gặp gỡ và mối quan hệ đầy phức tạp giữa người kể chuyện, một nhà văn đã có gia đình, và Diệu Li, một ca sĩ sắp nổi danh. Giữa họ nảy sinh sự hấp dẫn và những cuộc tranh luận về bản chất mối quan hệ, khi cả hai đều đã từng trải qua đổ vỡ trong hôn nhân. Mối quan hệ mới được xây dựng trên sự chân thật, đối mặt với những ham muốn và sự trưởng thành trong tình yêu.",archive_compact,data/processed/archive_compact/d4e1cef1-0ce0-54e5-b6f1-8dd7e6a0b7df.json
32f9f3ed-53ea-52fd-a74a-757fc87064f1,Khâm Định Việt Sử Thông Giám Cương Mục,work,Quốc Sử Quán Triều Nguyễn,,Lịch sử,,,,,"Tác phẩm ghi chép lại lịch sử nước Việt Nam từ thời kỳ Hùng Vương dựng nước Văn Lang, với bối cảnh ban đầu là sự ra đời của các vị vua đầu tiên như Kinh Dương Vương, Lạc Long Quân và Hùng Vương. Đoạn trích mô tả nguồn gốc của các triều đại, sự kiện Hùng Vương dạy dân xăm mình để tránh thủy quái, qua đó giải thích nguồn gốc của tục xăm mình ở Việt Nam.",archive_compact,data/processed/archive_compact/d4e2bc35-9ba7-57b6-a0fe-7185eec3a58b.json
cba9b31b-7fd5-57ba-85cb-57fc84081c7b,Dzũng ĐaKao,work,Duyên Anh,,Truyện thiếu nhi,,,,,"Tác phẩm kể về tình bạn giữa Hải, một cậu bé nhút nhát, và Hùng, một cậu bé bạo dạn, con nhà nghèo. Khi Hải bị nhóm bạn nhà giàu bắt nạt, Hùng đã dũng cảm đứng ra bảo vệ bạn, dù biết mình sẽ gặp nguy hiểm. Câu chuyện khắc họa tình bạn đẹp, sự dũng cảm và tinh thần nghĩa hiệp của trẻ thơ.",archive_compact,data/processed/archive_compact/d4e4981f-da1d-53a2-9067-a9407a47af2b.json
ac336bec-0cbc-52ae-a019-e430b19580b9,Nô lệ,work,Dino Buzzati,,Truyện ngắn,,,,,"Luigi trở về nhà và bất ngờ phát hiện Clara đang chuẩn bị những chiếc bánh anh đào mà ông yêu thích. Ban đầu, ông cảm thấy hạnh phúc và biết ơn tình yêu của Clara. Tuy nhiên, khi quan sát kỹ hơn, Luigi nhận ra sự lén lút trong hành động của Clara và một mối nghi ngờ khủng khiếp nảy sinh: liệu thứ bột trắng mà cô đang cho vào bánh có phải là thuốc độc?",archive_compact,data/processed/archive_compact/d4eb7328-2a38-531e-bcb8-8be5904583ce.json
864d356c-ec4b-5804-8127-0d732e3acab3,Chuyện Của Một Chú Kiến,work,Lê Du Miên,,Truyện ngắn,,,,,"Tác phẩm là lời độc thoại đầy tâm trạng của một chú kiến đực sau cơn bão số 7 đã cuốn trôi tổ ấm và chia cắt chú với ""kiến muội"" mà chú yêu thương. Chú kiến nhớ nhung da diết hình bóng người yêu, hoài niệm về những kỷ niệm xưa, và cảm nhận sự thay đổi của thế giới xung quanh sau thảm họa, nơi mọi thứ trở nên trầm lắng và cẩn trọng hơn. Dù biết cuộc đời là vô thường, chú vẫn đau đớn vì sự ly tán và mong mỏi được đoàn tụ.",archive_compact,data/processed/archive_compact/d4f33347-7d55-5993-8690-59cd6d55fc23.json
